time_s,ecg_raw,ecg_cleaned
1.651099999999999923e+01,5.100000000000000000e+02,2.387601772759182506e+00
1.651200000000000045e+01,5.100000000000000000e+02,2.495976400549584806e+00
1.651300000000000168e+01,5.100000000000000000e+02,2.625681775856655076e+00
1.651399999999999935e+01,5.110000000000000000e+02,2.761617917021855551e+00
1.651500000000000057e+01,5.130000000000000000e+02,2.889031906648227732e+00
1.651599999999999824e+01,5.140000000000000000e+02,2.994703176903374509e+00
1.651699999999999946e+01,5.120000000000000000e+02,3.067947925212063165e+00
1.651800000000000068e+01,5.100000000000000000e+02,3.101369153745572760e+00
1.651899999999999835e+01,5.090000000000000000e+02,3.091311945660596638e+00
1.651999999999999957e+01,5.080000000000000000e+02,3.038018299055350813e+00
1.652100000000000080e+01,5.100000000000000000e+02,2.945500629600374953e+00
1.652199999999999847e+01,5.130000000000000000e+02,2.821161933559777069e+00
1.652299999999999969e+01,5.130000000000000000e+02,2.675187856154491950e+00
1.652400000000000091e+01,5.120000000000000000e+02,2.519733700416706856e+00
1.652499999999999858e+01,5.090000000000000000e+02,2.367939551315707991e+00
1.652599999999999980e+01,5.070000000000000000e+02,2.232831355829622222e+00
1.652700000000000102e+01,5.070000000000000000e+02,2.126194932795733461e+00
1.652799999999999869e+01,5.060000000000000000e+02,2.057528396214606925e+00
1.652899999999999991e+01,5.080000000000000000e+02,2.033176699940126841e+00
1.653000000000000114e+01,5.080000000000000000e+02,2.055730578549552767e+00
1.653099999999999881e+01,5.080000000000000000e+02,2.123739230850815840e+00
1.653200000000000003e+01,5.080000000000000000e+02,2.231751227687583938e+00
1.653300000000000125e+01,5.100000000000000000e+02,2.370667370866612611e+00
1.653399999999999892e+01,5.110000000000000000e+02,2.528364223831363500e+00
1.653500000000000014e+01,5.100000000000000000e+02,2.690528189923626190e+00
1.653600000000000136e+01,5.110000000000000000e+02,2.841629185401616464e+00
1.653699999999999903e+01,5.110000000000000000e+02,2.965961589310852631e+00
1.653800000000000026e+01,5.100000000000000000e+02,3.048686508806742523e+00
1.653900000000000148e+01,5.080000000000000000e+02,3.076819473174102537e+00
1.653999999999999915e+01,5.090000000000000000e+02,3.040117131684146212e+00
1.654100000000000037e+01,5.120000000000000000e+02,2.931820949994189629e+00
1.654200000000000159e+01,5.150000000000000000e+02,2.749213135146461262e+00
1.654299999999999926e+01,5.130000000000000000e+02,2.493935328395452178e+00
1.654400000000000048e+01,5.110000000000000000e+02,2.172026070485803650e+00
1.654500000000000171e+01,5.090000000000000000e+02,1.793657268053787002e+00
1.654599999999999937e+01,5.070000000000000000e+02,1.372588339551033654e+00
1.654700000000000060e+01,5.050000000000000000e+02,9.253943843585133999e-01
1.654799999999999827e+01,5.060000000000000000e+02,4.705473222255303622e-01
1.654899999999999949e+01,5.060000000000000000e+02,2.743057450690766091e-02
1.655000000000000071e+01,5.070000000000000000e+02,-3.846485648369381005e-01
1.655099999999999838e+01,5.080000000000000000e+02,-7.474101906879941914e-01
1.655199999999999960e+01,5.080000000000000000e+02,-1.044501538081414438e+00
1.655300000000000082e+01,5.090000000000000000e+02,-1.262343035100179867e+00
1.655399999999999849e+01,5.080000000000000000e+02,-1.390916760986877776e+00
1.655499999999999972e+01,5.060000000000000000e+02,-1.424477418129741491e+00
1.655600000000000094e+01,5.030000000000000000e+02,-1.362140086205734235e+00
1.655699999999999861e+01,5.020000000000000000e+02,-1.208272115931416923e+00
1.655799999999999983e+01,5.020000000000000000e+02,-9.726005820046016437e-01
1.655900000000000105e+01,5.020000000000000000e+02,-6.699523896930444922e-01
1.655999999999999872e+01,5.040000000000000000e+02,-3.195748104969363679e-01
1.656099999999999994e+01,5.050000000000000000e+02,5.596546522410131286e-02
1.656200000000000117e+01,5.080000000000000000e+02,4.322472330334936608e-01
1.656299999999999883e+01,5.100000000000000000e+02,7.847088604158612979e-01
1.656400000000000006e+01,5.130000000000000000e+02,1.090451827084142344e+00
1.656500000000000128e+01,5.150000000000000000e+02,1.329949813336879449e+00
1.656599999999999895e+01,5.150000000000000000e+02,1.488482392852139125e+00
1.656700000000000017e+01,5.120000000000000000e+02,1.557145288854562937e+00
1.656800000000000139e+01,5.090000000000000000e+02,1.533348396184139428e+00
1.656899999999999906e+01,5.060000000000000000e+02,1.420785965425443997e+00
1.657000000000000028e+01,5.070000000000000000e+02,1.228931405016291611e+00
1.657100000000000151e+01,5.070000000000000000e+02,9.721545957124630988e-01
1.657199999999999918e+01,5.080000000000000000e+02,6.685759358387405316e-01
1.657300000000000040e+01,5.080000000000000000e+02,3.387654744250374050e-01
1.657400000000000162e+01,5.080000000000000000e+02,4.381131943431107456e-03
1.657499999999999929e+01,5.070000000000000000e+02,-3.131716577574085170e-01
1.657600000000000051e+01,5.040000000000000000e+02,-5.939814976471495811e-01
1.657700000000000173e+01,5.030000000000000000e+02,-8.206974172684490254e-01
1.657799999999999940e+01,5.030000000000000000e+02,-9.793483156814970503e-01
1.657900000000000063e+01,5.040000000000000000e+02,-1.059860038641276425e+00
1.657999999999999829e+01,5.050000000000000000e+02,-1.056246351624837931e+00
1.658099999999999952e+01,5.080000000000000000e+02,-9.664924341548060127e-01
1.658200000000000074e+01,5.100000000000000000e+02,-7.921919128786097941e-01
1.658299999999999841e+01,5.120000000000000000e+02,-5.380289257467270048e-01
1.658399999999999963e+01,5.100000000000000000e+02,-2.112055469954668974e-01
1.658500000000000085e+01,5.070000000000000000e+02,1.791021826391333838e-01
1.658599999999999852e+01,5.060000000000000000e+02,6.222142954314706653e-01
1.658699999999999974e+01,5.050000000000000000e+02,1.106341317856728512e+00
1.658800000000000097e+01,5.050000000000000000e+02,1.618932276231755951e+00
1.658899999999999864e+01,5.090000000000000000e+02,2.147011991266326802e+00
1.658999999999999986e+01,5.130000000000000000e+02,2.677526164047955959e+00
1.659100000000000108e+01,5.140000000000000000e+02,3.197683683838742130e+00
1.659199999999999875e+01,5.140000000000000000e+02,3.695262340331218365e+00
1.659299999999999997e+01,5.120000000000000000e+02,4.158841299373907674e+00
1.659400000000000119e+01,5.110000000000000000e+02,4.577943510433638785e+00
1.659499999999999886e+01,5.100000000000000000e+02,4.943102151318949034e+00
1.659600000000000009e+01,5.100000000000000000e+02,5.245890532074502843e+00
1.659700000000000131e+01,5.120000000000000000e+02,5.478962761490171474e+00
1.659799999999999898e+01,5.140000000000000000e+02,5.636140898862348259e+00
1.659900000000000020e+01,5.150000000000000000e+02,5.712560408824320035e+00
1.660000000000000142e+01,5.140000000000000000e+02,5.704861778272988460e+00
1.660099999999999909e+01,5.120000000000000000e+02,5.611403005261955457e+00
1.660200000000000031e+01,5.110000000000000000e+02,5.432468253090798171e+00
1.660300000000000153e+01,5.120000000000000000e+02,5.170455817354237205e+00
1.660399999999999920e+01,5.120000000000000000e+02,4.830033782336536241e+00
1.660500000000000043e+01,5.120000000000000000e+02,4.418249459125876299e+00
1.660600000000000165e+01,5.110000000000000000e+02,3.944571892660260204e+00
1.660699999999999932e+01,5.120000000000000000e+02,3.420841490998626444e+00
1.660800000000000054e+01,5.120000000000000000e+02,2.861100588534489564e+00
1.660900000000000176e+01,5.110000000000000000e+02,2.281283848823476568e+00
1.660999999999999943e+01,5.110000000000000000e+02,1.698757894804767687e+00
1.661100000000000065e+01,5.100000000000000000e+02,1.131715635020133615e+00
1.661199999999999832e+01,5.080000000000000000e+02,5.984510777487622724e-01
1.661299999999999955e+01,5.060000000000000000e+02,1.165615727175865479e-01
1.661400000000000077e+01,5.050000000000000000e+02,-2.978584719361982991e-01
1.661499999999999844e+01,5.050000000000000000e+02,-6.309609259722814834e-01
1.661599999999999966e+01,5.060000000000000000e+02,-8.717593045756972803e-01
1.661700000000000088e+01,5.050000000000000000e+02,-1.012570816062120738e+00
1.661799999999999855e+01,5.060000000000000000e+02,-1.049266663084203355e+00
1.661899999999999977e+01,5.080000000000000000e+02,-9.813388406909133721e-01
1.662000000000000099e+01,5.080000000000000000e+02,-8.118126469634338038e-01
1.662099999999999866e+01,5.080000000000000000e+02,-5.470458439643490767e-01
1.662199999999999989e+01,5.070000000000000000e+02,-1.964553650110347216e-01
1.662300000000000111e+01,5.060000000000000000e+02,2.277986519564051959e-01
1.662399999999999878e+01,5.080000000000000000e+02,7.111580850525968112e-01
1.662500000000000000e+01,5.100000000000000000e+02,1.237041499192239602e+00
1.662600000000000122e+01,5.100000000000000000e+02,1.787255318742261068e+00
1.662699999999999889e+01,5.080000000000000000e+02,2.342451386933244617e+00
1.662800000000000011e+01,5.080000000000000000e+02,2.882644403662213417e+00
1.662900000000000134e+01,5.080000000000000000e+02,3.387806271091667654e+00
1.662999999999999901e+01,5.100000000000000000e+02,3.838550481204718423e+00
1.663100000000000023e+01,5.140000000000000000e+02,4.216902328533678634e+00
1.663200000000000145e+01,5.160000000000000000e+02,4.507122943773689272e+00
1.663299999999999912e+01,5.150000000000000000e+02,4.696529023167406613e+00
1.663400000000000034e+01,5.120000000000000000e+02,4.776239418811804249e+00
1.663500000000000156e+01,5.110000000000000000e+02,4.741789649482375246e+00
1.663599999999999923e+01,5.100000000000000000e+02,4.593577570149500744e+00
1.663700000000000045e+01,5.110000000000000000e+02,4.337122296585457448e+00
1.663800000000000168e+01,5.110000000000000000e+02,3.983123426838133252e+00
1.663899999999999935e+01,5.130000000000000000e+02,3.547299637193403576e+00
1.664000000000000057e+01,5.150000000000000000e+02,3.049974433519464068e+00
1.664099999999999824e+01,5.150000000000000000e+02,2.515374033329610182e+00
1.664199999999999946e+01,5.130000000000000000e+02,1.970617858797539368e+00
1.664300000000000068e+01,5.070000000000000000e+02,1.444420199573739572e+00
1.664399999999999835e+01,5.040000000000000000e+02,9.655763171247084831e-01
1.664499999999999957e+01,5.020000000000000000e+02,5.613598519522302599e-01
1.664600000000000080e+01,5.040000000000000000e+02,2.559882715522927565e-01
1.664699999999999847e+01,5.060000000000000000e+02,6.930514490002608052e-02
1.664799999999999969e+01,5.080000000000000000e+02,1.578576985386044573e-02
1.664900000000000091e+01,5.100000000000000000e+02,1.039144260613904525e-01
1.664999999999999858e+01,5.110000000000000000e+02,3.359288170426433795e-01
1.665099999999999980e+01,5.090000000000000000e+02,7.078944288735942170e-01
1.665200000000000102e+01,5.080000000000000000e+02,1.210061823792498270e+00
1.665299999999999869e+01,5.080000000000000000e+02,1.827466582418963759e+00
1.665399999999999991e+01,5.080000000000000000e+02,2.540742125324294776e+00
1.665500000000000114e+01,5.100000000000000000e+02,3.327118486156529720e+00
1.665599999999999881e+01,5.120000000000000000e+02,4.161571207357576796e+00
1.665700000000000003e+01,5.140000000000000000e+02,5.018068279028239154e+00
1.665800000000000125e+01,5.150000000000000000e+02,5.870848485945936446e+00
1.665899999999999892e+01,5.150000000000000000e+02,6.695660262348532399e+00
1.666000000000000014e+01,5.130000000000000000e+02,7.470899905074061209e+00
1.666100000000000136e+01,5.130000000000000000e+02,8.178608138106071124e+00
1.666199999999999903e+01,5.150000000000000000e+02,8.805304686507033907e+00
1.666300000000000026e+01,5.180000000000000000e+02,9.342651150542071292e+00
1.666400000000000148e+01,5.190000000000000000e+02,9.787929508506865162e+00
1.666499999999999915e+01,5.190000000000000000e+02,1.014431361760876804e+01
1.666600000000000037e+01,5.190000000000000000e+02,1.042090499986112739e+01
1.666700000000000159e+01,5.190000000000000000e+02,1.063250761497729791e+01
1.666799999999999926e+01,5.190000000000000000e+02,1.079912644103849395e+01
1.666900000000000048e+01,5.200000000000000000e+02,1.094518527637573513e+01
1.667000000000000171e+01,5.220000000000000000e+02,1.109846675006562755e+01
1.667099999999999937e+01,5.240000000000000000e+02,1.128878374569838527e+01
1.667200000000000060e+01,5.240000000000000000e+02,1.154640248485750931e+01
1.667299999999999827e+01,5.210000000000000000e+02,1.190026118150670875e+01
1.667399999999999949e+01,5.160000000000000000e+02,1.237606799280799308e+01
1.667500000000000071e+01,5.140000000000000000e+02,1.299441073877770947e+01
1.667599999999999838e+01,5.150000000000000000e+02,1.376905009434469740e+01
1.667699999999999960e+01,5.150000000000000000e+02,1.470557737812382726e+01
1.667800000000000082e+01,5.190000000000000000e+02,1.580058858883437267e+01
1.667899999999999849e+01,5.230000000000000000e+02,1.704146508985352781e+01
1.667999999999999972e+01,5.260000000000000000e+02,1.840677570341772906e+01
1.668100000000000094e+01,5.290000000000000000e+02,1.986724380679907043e+01
1.668199999999999861e+01,5.330000000000000000e+02,2.138717074913959237e+01
1.668299999999999983e+01,5.340000000000000000e+02,2.292618052562317743e+01
1.668400000000000105e+01,5.340000000000000000e+02,2.444114991024665784e+01
1.668499999999999872e+01,5.340000000000000000e+02,2.588820772864947983e+01
1.668599999999999994e+01,5.330000000000000000e+02,2.722471687124397377e+01
1.668700000000000117e+01,5.340000000000000000e+02,2.841118001018139694e+01
1.668799999999999883e+01,5.380000000000000000e+02,2.941302315182125682e+01
1.668900000000000006e+01,5.400000000000000000e+02,3.020220601859357856e+01
1.669000000000000128e+01,5.410000000000000000e+02,3.075859146985417780e+01
1.669099999999999895e+01,5.400000000000000000e+02,3.107099190378209741e+01
1.669200000000000017e+01,5.400000000000000000e+02,3.113781112098111947e+01
1.669300000000000139e+01,5.390000000000000000e+02,3.096721792761254477e+01
1.669399999999999906e+01,5.390000000000000000e+02,3.057681645290348627e+01
1.669500000000000028e+01,5.400000000000000000e+02,2.999281003474612817e+01
1.669600000000000151e+01,5.380000000000000000e+02,2.924868715417830600e+01
1.669699999999999918e+01,5.340000000000000000e+02,2.838349012606721544e+01
1.669800000000000040e+01,5.330000000000000000e+02,2.743976062866554599e+01
1.669900000000000162e+01,5.330000000000000000e+02,2.646128599292232053e+01
1.669999999999999929e+01,5.320000000000000000e+02,2.549078785240309131e+01
1.670100000000000051e+01,5.320000000000000000e+02,2.456769546220021283e+01
1.670200000000000173e+01,5.320000000000000000e+02,2.372613316976558551e+01
1.670299999999999940e+01,5.300000000000000000e+02,2.299323268520062413e+01
1.670400000000000063e+01,5.290000000000000000e+02,2.238786134413209794e+01
1.670499999999999829e+01,5.270000000000000000e+02,2.191983842500983570e+01
1.670599999999999952e+01,5.260000000000000000e+02,2.158968986227027287e+01
1.670700000000000074e+01,5.250000000000000000e+02,2.138896271804003746e+01
1.670799999999999841e+01,5.270000000000000000e+02,2.130108123864010139e+01
1.670899999999999963e+01,5.310000000000000000e+02,2.130267716170752124e+01
1.671000000000000085e+01,5.330000000000000000e+02,2.136527545192252830e+01
1.671099999999999852e+01,5.320000000000000000e+02,2.145717660165694340e+01
1.671199999999999974e+01,5.290000000000000000e+02,2.154536270986067947e+01
1.671300000000000097e+01,5.280000000000000000e+02,2.159727180044651718e+01
1.671399999999999864e+01,5.280000000000000000e+02,2.158232291431959027e+01
1.671499999999999986e+01,5.290000000000000000e+02,2.147311463172943391e+01
1.671600000000000108e+01,5.320000000000000000e+02,2.124624857307152936e+01
1.671699999999999875e+01,5.340000000000000000e+02,2.088274718838583865e+01
1.671799999999999997e+01,5.340000000000000000e+02,2.036805247666926277e+01
1.671900000000000119e+01,5.300000000000000000e+02,1.969162192704334302e+01
1.671999999999999886e+01,5.260000000000000000e+02,1.884618557678917128e+01
1.672100000000000009e+01,5.230000000000000000e+02,1.782678613277516888e+01
1.672200000000000131e+01,5.200000000000000000e+02,1.662977398917128369e+01
1.672299999999999898e+01,5.180000000000000000e+02,1.525195142806155424e+01
1.672400000000000020e+01,5.160000000000000000e+02,1.369004589170350350e+01
1.672500000000000142e+01,5.150000000000000000e+02,1.194064362546632019e+01
1.672599999999999909e+01,5.160000000000000000e+02,1.000064237244161625e+01
1.672700000000000031e+01,5.150000000000000000e+02,7.868198405945900475e+00
1.672800000000000153e+01,5.130000000000000000e+02,5.544063551031404913e+00
1.672899999999999920e+01,5.110000000000000000e+02,3.033145412906672611e+00
1.673000000000000043e+01,5.110000000000000000e+02,3.460868213957983275e-01
1.673100000000000165e+01,5.100000000000000000e+02,-2.499350538893323037e+00
1.673199999999999932e+01,5.050000000000000000e+02,-5.477300210463710073e+00
1.673300000000000054e+01,5.020000000000000000e+02,-8.553368360496049760e+00
1.673400000000000176e+01,4.990000000000000000e+02,-1.168488330089019200e+01
1.673499999999999943e+01,4.950000000000000000e+02,-1.482185692611985495e+01
1.673600000000000065e+01,4.910000000000000000e+02,-1.790862784580966505e+01
1.673699999999999832e+01,4.890000000000000000e+02,-2.088609330458369584e+01
1.673799999999999955e+01,4.870000000000000000e+02,-2.369438568409007573e+01
1.673900000000000077e+01,4.810000000000000000e+02,-2.627581056696931938e+01
1.673999999999999844e+01,4.760000000000000000e+02,-2.857783619444927226e+01
1.674099999999999966e+01,4.730000000000000000e+02,-3.055590928262260064e+01
1.674200000000000088e+01,4.700000000000000000e+02,-3.217587536360784384e+01
1.674299999999999855e+01,4.700000000000000000e+02,-3.341581094955635223e+01
1.674399999999999977e+01,4.720000000000000000e+02,-3.426713147204253573e+01
1.674500000000000099e+01,4.720000000000000000e+02,-3.473491425491348394e+01
1.674599999999999866e+01,4.720000000000000000e+02,-3.483745364169121217e+01
1.674699999999999989e+01,4.720000000000000000e+02,-3.460512985496917793e+01
1.674800000000000111e+01,4.740000000000000000e+02,-3.407871561086637513e+01
1.674899999999999878e+01,4.750000000000000000e+02,-3.330726553595233952e+01
1.675000000000000000e+01,4.770000000000000000e+02,-3.234573765354464570e+01
1.675100000000000122e+01,4.760000000000000000e+02,-3.125248669316309602e+01
1.675199999999999889e+01,4.760000000000000000e+02,-3.008674765745258739e+01
1.675300000000000011e+01,4.770000000000000000e+02,-2.890619989397215761e+01
1.675400000000000134e+01,4.800000000000000000e+02,-2.776467599986701984e+01
1.675499999999999901e+01,4.830000000000000000e+02,-2.671006475473447850e+01
1.675600000000000023e+01,4.820000000000000000e+02,-2.578245437124413542e+01
1.675700000000000145e+01,4.820000000000000000e+02,-2.501256579021061199e+01
1.675799999999999912e+01,4.840000000000000000e+02,-2.442052978646188421e+01
1.675900000000000034e+01,4.880000000000000000e+02,-2.401506665284770747e+01
1.676000000000000156e+01,4.890000000000000000e+02,-2.379313539191906557e+01
1.676099999999999923e+01,4.890000000000000000e+02,-2.374012600040703447e+01
1.676200000000000045e+01,4.880000000000000000e+02,-2.383066228143859178e+01
1.676300000000000168e+01,4.890000000000000000e+02,-2.403005552510635212e+01
1.676399999999999935e+01,4.870000000000000000e+02,-2.429640256090760886e+01
1.676500000000000057e+01,4.810000000000000000e+02,-2.458326197389361667e+01
1.676599999999999824e+01,4.760000000000000000e+02,-2.484277781668394880e+01
1.676699999999999946e+01,4.770000000000000000e+02,-2.502906266630190402e+01
1.676800000000000068e+01,4.790000000000000000e+02,-2.510161770031458417e+01
1.676899999999999835e+01,4.820000000000000000e+02,-2.502856764086222441e+01
1.676999999999999957e+01,4.830000000000000000e+02,-2.478951683726658572e+01
1.677100000000000080e+01,4.830000000000000000e+02,-2.437786905881110400e+01
1.677199999999999847e+01,4.830000000000000000e+02,-2.380247924699070339e+01
1.677299999999999969e+01,4.830000000000000000e+02,-2.308851612542411047e+01
1.677400000000000091e+01,4.840000000000000000e+02,-2.227741861984318916e+01
1.677499999999999858e+01,4.830000000000000000e+02,-2.142583853970507590e+01
1.677599999999999980e+01,4.830000000000000000e+02,-2.060348524082914423e+01
1.677700000000000102e+01,4.830000000000000000e+02,-1.988982858782600616e+01
1.677799999999999869e+01,4.830000000000000000e+02,-1.936967560353873097e+01
1.677899999999999991e+01,4.850000000000000000e+02,-1.912771317943509075e+01
1.678000000000000114e+01,4.850000000000000000e+02,-1.924220020078335835e+01
1.678099999999999881e+01,4.870000000000000000e+02,-1.977808899280671184e+01
1.678200000000000003e+01,4.880000000000000000e+02,-2.077994650519479336e+01
1.678300000000000125e+01,4.880000000000000000e+02,-2.226511794958642199e+01
1.678399999999999892e+01,4.870000000000000000e+02,-2.421761923033160713e+01
1.678500000000000014e+01,4.840000000000000000e+02,-2.658325270535276275e+01
1.678600000000000136e+01,4.840000000000000000e+02,-2.926641258764182041e+01
1.678699999999999903e+01,4.830000000000000000e+02,-3.212898641809221090e+01
1.678800000000000026e+01,4.810000000000000000e+02,-3.499167402523647752e+01
1.678900000000000148e+01,4.800000000000000000e+02,-3.763793883828953568e+01
1.678999999999999915e+01,4.790000000000000000e+02,-3.982067912628749440e+01
1.679100000000000037e+01,4.780000000000000000e+02,-4.127156050694232903e+01
1.679200000000000159e+01,4.760000000000000000e+02,-4.171279059314857562e+01
1.679299999999999926e+01,4.750000000000000000e+02,-4.087094879628498489e+01
1.679400000000000048e+01,4.760000000000000000e+02,-3.849231829746265987e+01
1.679500000000000171e+01,4.780000000000000000e+02,-2.815612767032297725e+01
1.679599999999999937e+01,4.790000000000000000e+02,-2.181109909093519050e+01
1.679700000000000060e+01,4.820000000000000000e+02,-1.370530799920852161e+01
1.679799999999999827e+01,4.850000000000000000e+02,-3.851640457682790064e+00
1.679899999999999949e+01,4.910000000000000000e+02,7.658877471156734451e+00
1.680000000000000071e+01,5.000000000000000000e+02,2.065301155058531890e+01
1.680099999999999838e+01,5.140000000000000000e+02,3.487516176590944639e+01
1.680199999999999960e+01,5.310000000000000000e+02,4.999147103013883964e+01
1.680300000000000082e+01,5.490000000000000000e+02,6.559832557485702864e+01
1.680399999999999849e+01,5.700000000000000000e+02,8.123511290477343039e+01
1.680499999999999972e+01,5.940000000000000000e+02,9.640082978543722447e+01
1.680600000000000094e+01,6.140000000000000000e+02,1.105738633020939403e+02
1.680699999999999861e+01,6.340000000000000000e+02,1.232340224644394340e+02
1.680799999999999983e+01,6.550000000000000000e+02,1.338856968994889201e+02
1.680900000000000105e+01,6.760000000000000000e+02,1.420808823227752669e+02
1.680999999999999872e+01,6.910000000000000000e+02,1.474407551793293294e+02
1.681099999999999994e+01,7.020000000000000000e+02,1.617534915385559486e+02
1.681200000000000117e+01,7.050000000000000000e+02,1.609674129775384870e+02
1.681299999999999883e+01,7.000000000000000000e+02,1.441253144133830517e+02
1.681400000000000006e+01,6.900000000000000000e+02,1.363103455791526244e+02
1.681500000000000128e+01,6.730000000000000000e+02,1.253084908138374942e+02
1.681599999999999895e+01,6.530000000000000000e+02,1.113880597027097252e+02
1.681700000000000017e+01,6.240000000000000000e+02,9.491411151690866177e+01
1.681800000000000139e+01,5.880000000000000000e+02,7.633141552782446126e+01
1.681899999999999906e+01,5.510000000000000000e+02,5.614391918025746975e+01
1.682000000000000028e+01,5.170000000000000000e+02,3.489201651911567126e+01
1.682100000000000151e+01,4.860000000000000000e+02,1.312901187933115921e+01
1.682199999999999918e+01,4.610000000000000000e+02,-8.601833375902117496e+00
1.682300000000000040e+01,4.400000000000000000e+02,-2.978839491652443172e+01
1.682400000000000162e+01,4.250000000000000000e+02,-4.996784550791681312e+01
1.682499999999999929e+01,4.140000000000000000e+02,-6.874107507262348804e+01
1.682600000000000051e+01,4.040000000000000000e+02,-8.578287324382078793e+01
1.682700000000000173e+01,3.960000000000000000e+02,-1.008476951188736166e+02
1.682799999999999940e+01,3.880000000000000000e+02,-1.137711306795414998e+02
1.682900000000000063e+01,3.800000000000000000e+02,-1.244674566057453831e+02
1.682999999999999829e+01,3.750000000000000000e+02,-1.329238499022264932e+02
1.683099999999999952e+01,3.730000000000000000e+02,-1.391919774287489702e+02
1.683200000000000074e+01,3.700000000000000000e+02,-1.500652580480358154e+02
1.683299999999999841e+01,3.690000000000000000e+02,-1.516150808358787572e+02
1.683399999999999963e+01,3.710000000000000000e+02,-1.513547181543479780e+02
1.683500000000000085e+01,3.700000000000000000e+02,-1.495224390098011611e+02
1.683599999999999852e+01,3.690000000000000000e+02,-1.463605150961242884e+02
1.683699999999999974e+01,3.710000000000000000e+02,-1.391458309840368486e+02
1.683800000000000097e+01,3.760000000000000000e+02,-1.346852937872872644e+02
1.683899999999999864e+01,3.790000000000000000e+02,-1.294856724986912582e+02
1.683999999999999986e+01,3.820000000000000000e+02,-1.237207517527405116e+02
1.684100000000000108e+01,3.860000000000000000e+02,-1.175450895493649597e+02
1.684199999999999875e+01,3.910000000000000000e+02,-1.110930863992001747e+02
1.684299999999999997e+01,3.980000000000000000e+02,-1.044792918901009955e+02
1.684400000000000119e+01,4.040000000000000000e+02,-9.779967692850915739e+01
1.684499999999999886e+01,4.120000000000000000e+02,-9.113358731312655436e+01
1.684600000000000009e+01,4.220000000000000000e+02,-8.454610099414277613e+01
1.684700000000000131e+01,4.300000000000000000e+02,-7.809053395825186783e+01
1.684799999999999898e+01,4.360000000000000000e+02,-7.181087476332449171e+01
1.684900000000000020e+01,4.420000000000000000e+02,-6.574397155122549918e+01
1.685000000000000142e+01,4.480000000000000000e+02,-5.992134388203072604e+01
1.685099999999999909e+01,4.540000000000000000e+02,-5.437054131060467910e+01
1.685200000000000031e+01,4.590000000000000000e+02,-4.911601846250187009e+01
1.685300000000000153e+01,4.630000000000000000e+02,-4.417954058292799147e+01
1.685399999999999920e+01,4.680000000000000000e+02,-3.958017283846838552e+01
1.685500000000000043e+01,4.720000000000000000e+02,-3.533393967013938664e+01
1.685600000000000165e+01,4.790000000000000000e+02,-3.016423705206469918e+01
1.685699999999999932e+01,4.830000000000000000e+02,-2.664014534570770110e+01
1.685800000000000054e+01,4.860000000000000000e+02,-2.351364840685701907e+01
1.685900000000000176e+01,4.920000000000000000e+02,-2.078416395616742918e+01
1.685999999999999943e+01,4.930000000000000000e+02,-1.844407293492309918e+01
1.686100000000000065e+01,4.920000000000000000e+02,-1.647868775754661996e+01
1.686199999999999832e+01,4.930000000000000000e+02,-1.486674759477647179e+01
1.686299999999999955e+01,4.920000000000000000e+02,-1.358139653704185967e+01
1.686400000000000077e+01,4.930000000000000000e+02,-1.259153427645682477e+01
1.686499999999999844e+01,4.960000000000000000e+02,-1.186338624441881962e+01
1.686599999999999966e+01,4.970000000000000000e+02,-1.136212592526829113e+01
1.686700000000000088e+01,4.950000000000000000e+02,-1.105339122124701667e+01
1.686799999999999855e+01,4.940000000000000000e+02,-1.090455935385661235e+01
1.686899999999999977e+01,4.950000000000000000e+02,-1.088567442960146536e+01
1.687000000000000099e+01,4.950000000000000000e+02,-1.096995941759974968e+01
1.687099999999999866e+01,4.950000000000000000e+02,-1.113389267771058222e+01
1.687199999999999989e+01,4.970000000000000000e+02,-1.135688536207599242e+01
1.687300000000000111e+01,4.980000000000000000e+02,-1.162065106709421158e+01
1.687399999999999878e+01,4.990000000000000000e+02,-1.190840277800377400e+01
1.687500000000000000e+01,4.980000000000000000e+02,-1.220403553112451611e+01
1.687600000000000122e+01,4.970000000000000000e+02,-1.249145053088242463e+01
1.687699999999999889e+01,4.960000000000000000e+02,-1.275414792644456696e+01
1.687800000000000011e+01,4.950000000000000000e+02,-1.297516826011769631e+01
1.687900000000000134e+01,4.940000000000000000e+02,-1.313740757043747998e+01
1.687999999999999901e+01,4.950000000000000000e+02,-1.322427805474186258e+01
1.688100000000000023e+01,4.950000000000000000e+02,-1.322064123570442362e+01
1.688200000000000145e+01,4.940000000000000000e+02,-1.311390594995499193e+01
1.688299999999999912e+01,4.940000000000000000e+02,-1.289515876930967764e+01
1.688400000000000034e+01,4.930000000000000000e+02,-1.256017956869556329e+01
1.688500000000000156e+01,4.920000000000000000e+02,-1.211019241850177863e+01
1.688599999999999923e+01,4.910000000000000000e+02,-1.155221626064232687e+01
1.688700000000000045e+01,4.910000000000000000e+02,-1.089891499609135117e+01
1.688800000000000168e+01,4.960000000000000000e+02,-1.016790462943780859e+01
1.688899999999999935e+01,5.000000000000000000e+02,-9.380553182076731389e+00
1.689000000000000057e+01,5.040000000000000000e+02,-8.560395629002726992e+00
1.689099999999999824e+01,5.080000000000000000e+02,-7.731360475975815660e+00
1.689199999999999946e+01,5.100000000000000000e+02,-6.916044236315551430e+00
1.689300000000000068e+01,5.070000000000000000e+02,-6.134260483690909815e+00
