time_s,ecg
4.265,1.38306906496501
4.266,1.2860196972348152
4.267,1.1974655402923058
4.268,1.124429146122292
4.269,1.0709510640017332
4.27,1.034802379328404
4.271,1.0114405345565225
4.272,0.9974148062325441
4.273,0.9893789561799309
4.274,0.9844395937733008
4.275,0.9813219893266191
4.276,0.9789300714971627
4.277,0.9750671193409692
4.278,0.9667410006143148
4.279,0.9508220561324912
4.28,0.9251631396015544
4.281,0.8883341577993344
4.282,0.8413814497630915
4.283,0.7893703251522958
4.284,0.7386878254701277
4.285,0.6932836578157942
4.286,0.6550065864572598
4.287,0.6254052615101761
4.288,0.6038793567429813
4.289,0.5890131019652681
4.29,0.5805959577082765
4.291,0.5783880654523839
4.292,0.5810980395959376
4.293,0.5871892625367551
4.294,0.5960107339722529
4.295,0.6075270647697352
4.296,0.6208439631076271
4.297,0.6341726564340484
4.298,0.6466031339157408
4.299,0.6580559372091992
4.3,0.6674138753929327
4.301,0.673411433637399
4.302,0.6769107948370285
4.303,0.6788242068655357
4.304,0.6788242068655356
4.305,0.6764659259014442
4.306,0.6723871031611424
4.307,0.6685138318658342
4.308,0.6671084926318398
4.309,0.6702275166720301
4.31,0.680468386456685
4.311,0.7001000700993983
4.312,0.7294302832451157
4.313,0.7660335295384744
4.314,0.8049378834313365
4.315,0.8401903267728246
4.316,0.8669448395966005
4.317,0.8845739407363691
4.318,0.8947378496619884
4.319,0.9000240714071718
4.32,0.9040207577449814
4.321,0.9098690280912837
4.322,0.9202402587866791
4.323,0.9371434149487601
4.324,0.9616448356315515
4.325,0.9938342156701052
4.326,1.0319224324757887
4.327,1.0736825730454385
4.328,1.117531336402673
4.329,1.1621337386178077
4.33,1.2061959785577687
4.331,1.2474138378797446
4.332,1.283529235724464
4.333,1.3128079038743767
4.334,1.3341484558453103
4.335,1.348249178155127
4.336,1.3569026458383169
4.337,1.3627906807767574
4.338,1.3676677762283929
4.339,1.371822334004568
4.34,1.3751158742864638
4.341,1.3770585671673783
4.342,1.3770961023587527
4.343,1.37594268124403
4.344,1.3759426812440303
4.345,1.3771239191685398
4.346,1.3777276492297446
4.347,1.377021497997161
4.348,1.3757385598103051
4.349,1.3744166543372542
4.35,1.3735444342777623
4.351,1.3737694391543485
4.352,1.373829830912438
4.353,1.3709528545106273
4.354,1.3635376953279625
4.355,1.3519713940055584
4.356,1.3368436659385687
4.357,1.3202753782726107
4.358,1.3068652895937334
4.359,1.3002731251627788
4.36,1.302018374394501
4.361,1.3134488079779219
4.362,1.3350989730152616
4.363,1.365021217771568
4.364,1.4020023954161882
4.365,1.4463200677333246
4.366,1.4960848703584773
4.367,1.5460198533533813
4.368,1.5876814669105588
4.369,1.6149316060830246
4.37,1.6274411446442862
4.371,1.6271297890337941
4.372,1.61663159292309
4.373,1.5994109013349396
4.374,1.5786499150822837
4.375,1.5556127203724317
4.376,1.5308607317121405
4.377,1.5072644706587641
4.378,1.4888213868247042
4.379,1.4771102133455878
4.38,1.4714600638029158
4.381,1.4704295729575692
4.382,1.4720802212835224
4.383,1.4747868075713353
4.384,1.4784128994394008
4.385,1.4824610189557172
4.386,1.4860418949647913
4.387,1.4895644481830268
4.388,1.4932995459416762
4.389,1.4957244568188934
4.39,1.496112439920082
4.391,1.4951494700536496
4.392,1.492812127399292
4.393,1.488964148343123
4.394,1.4852873900437287
4.395,1.4841611016391816
4.396,1.4856415758460402
4.397,1.4886866955981493
4.398,1.4919206039239599
4.399,1.491957571000124
4.4,1.4855233231511649
4.401,1.473779769883127
4.402,1.4609249784019938
4.403,1.449607392084741
4.404,1.4416633356986794
4.405,1.4381517669672004
4.406,1.4376270118654104
4.407,1.4379030408497717
4.408,1.438743129063044
4.409,1.4408146882533133
4.41,1.4436675461503434
4.411,1.4463076671256483
4.412,1.4487640583917898
4.413,1.45187622962907
4.414,1.4561619678464846
4.415,1.4614567175704793
4.416,1.4687263975882485
4.417,1.480604978229249
4.418,1.4990070223372745
4.419,1.523351443201002
4.42,1.5537322222167047
4.421,1.591809526765438
4.422,1.6356134930576562
4.423,1.6789184632028962
4.424,1.7174405359821932
4.425,1.7499107809295713
4.426,1.7754300084869443
4.427,1.7939872570866284
4.428,1.8074732044254715
4.429,1.818077813098891
4.43,1.8260763279811332
4.431,1.8308888479020298
4.432,1.832709218910786
4.433,1.8319687356009484
4.434,1.82945613287678
4.435,1.8275369980251266
4.436,1.8284095063093277
4.437,1.8318067901236776
4.438,1.8360821439173451
4.439,1.8394497197511048
4.44,1.8401932582428626
4.441,1.8379075682345016
4.442,1.8339027310408134
4.443,1.8291914550843495
4.444,1.8228990631031552
4.445,1.8134474178575113
4.446,1.8004729117224352
4.447,1.7853439453309707
4.448,1.7697630537074223
4.449,1.755102930991226
4.45,1.7439548048292097
4.451,1.738880522005292
4.452,1.739119616555806
4.453,1.7428153962969875
4.454,1.749479529396106
4.455,1.7590839545732622
4.456,1.7708389826573223
4.457,1.7838655588433354
4.458,1.7968149769273798
4.459,1.8065064980555816
4.46,1.808399132207868
4.461,1.798938864529049
4.462,1.7775577687174844
4.463,1.7465347646261935
4.464,1.7104077266703175
4.465,1.675364475433888
4.466,1.646942185402211
4.467,1.6265951599785304
4.468,1.613034027661572
4.469,1.6039932484754913
4.47,1.5965389240691796
4.471,1.5878403051171126
4.472,1.5749995790017994
4.473,1.5558765154332885
4.474,1.5300556895399857
4.475,1.4980419841981139
4.476,1.4613858538794582
4.477,1.4218129672874718
4.478,1.380271671919835
4.479,1.3375552677434968
4.48,1.2943721201124243
4.481,1.2530973971806092
4.482,1.217666595527313
4.483,1.1926100894745741
4.484,1.182309132824956
4.485,1.1893340933960153
4.486,1.210906118978339
4.487,1.2391931718928066
4.488,1.2687656438101846
4.489,1.2962552365986448
4.49,1.3173052240311371
4.491,1.3302500694128032
4.492,1.33788680672334
4.493,1.3413958814429354
4.494,1.3391192722492142
4.495,1.331897445172899
4.496,1.3226300276053735
4.497,1.3140014382289686
4.498,1.308092599022647
4.499,1.3056925296427948
4.5,1.3054781356026195
4.501,1.3052502227817964
4.502,1.3040587455876702
4.503,1.3026377151226882
4.504,1.303085762169767
4.505,1.3070953387500024
4.506,1.3160246347020328
4.507,1.329803601698228
4.508,1.3450930877227982
4.509,1.356812340522504
4.51,1.3605939626108734
4.511,1.3535992177126037
4.512,1.3346421583808845
4.513,1.3055365688217164
4.514,1.268405653231675
4.515,1.2238253804235668
4.516,1.1737043570602028
4.517,1.1225920059915866
4.518,1.0783069245966528
4.519,1.0479987420928183
4.52,1.0331932186921893
4.521,1.030845694413157
4.522,1.0363932769358029
4.523,1.0452805934797953
4.524,1.0534082142798864
4.525,1.0593370180825858
4.526,1.0637679972454377
4.527,1.0674465105902309
4.528,1.0705650165204612
4.529,1.0727956674161199
4.53,1.0737590269067983
4.531,1.0732432331626596
4.532,1.0715109741838647
4.533,1.0691571582719586
4.534,1.0672836691855505
4.535,1.067383563008212
4.536,1.0697001777916002
4.537,1.0724794800482707
4.538,1.0741109013552943
4.539,1.0748490788674563
4.54,1.075278290603404
4.541,1.0754540034985411
4.542,1.075477153846105
4.543,1.0750291818069027
4.544,1.0728923984066683
4.545,1.0685342074424806
4.546,1.0636125656465996
4.547,1.0594280762552397
4.548,1.0561955402957564
4.549,1.0553648614038407
4.55,1.0614563420106036
4.551,1.0850893381713431
4.552,1.1493665959235584
4.553,1.288634489856081
4.554,1.5388375144513005
4.555,1.932768660351986
4.556,2.493492641824342
4.557,3.214789820359969
4.558,4.064560383658686
4.559,5.004905752883255
4.56,5.998536270080496
4.561,7.008366868919193
4.562,8.00292916729123
4.563,8.96128070711077
4.564,9.863980953278842
4.565,10.687363456816433
4.566,11.39689826899745
4.567,11.94937473791384
4.568,12.31690469142442
4.569,12.504523369364502
4.57,12.548219975077792
4.571,12.513886119164589
4.572,12.491967206463016
4.573,12.574744000504847
4.574,12.839753443733587
4.575,13.352031910417859
4.576,14.162375452441145
4.577,15.309653368626462
4.578,16.834618543776806
4.579,18.77852876849045
4.58,21.154785745148995
4.581,23.91780324739776
4.582,26.970793507197975
4.583,30.184745431241264
4.584,33.40116212034665
4.585,36.45265460759582
4.586,39.20565985503781
4.587,41.60027348145442
4.588,43.64250392539928
4.589,45.37458727394647
4.59,46.860759618719996
4.591,48.17447918221165
4.592,49.38533221297635
4.593,50.54509246000488
4.594,51.67880685820606
4.595,52.77596363990523
4.596,53.78876706896084
4.597,54.653432480317484
4.598,55.31686159354114
4.599,55.75463600083244
4.6,55.98288866636851
4.601,56.059777083769355
4.602,56.06374763194586
4.603,56.065491948440744
4.604,56.117998986930424
4.605,56.25224224908596
4.606,56.47718177992152
4.607,56.78887539812814
4.608,57.1787808483949
4.609,57.63275911272409
4.61,58.13269375616467
4.611,58.66464208758419
4.612,59.22176108773852
4.613,59.79867628811614
4.614,60.38650092361986
4.615,60.97528697674369
4.616,61.562347222955104
4.617,62.15113635626348
4.618,62.74295340821221
4.619,63.34350406264755
4.62,63.9690682644581
4.621,64.63932239364657
4.622,65.36229025316722
4.623,66.13448712294115
4.624,66.9519999136031
4.625,67.80328629162516
4.626,68.66730885978575
4.627,69.52313892602787
4.628,70.35682590047298
4.629,71.15485449103424
4.63,71.89729206163416
4.631,72.5648962021445
4.632,73.1395734772515
4.633,73.60232722138129
4.634,73.94304199805919
4.635,74.17144777064445
4.636,74.31170050965707
4.637,74.3899353087122
4.638,74.42791561349216
4.639,74.44446923711831
4.64,74.45574506835663
4.641,74.4693306282386
4.642,74.484546826012
4.643,74.50062698881139
4.644,74.51851640061837
4.645,74.53936033933144
4.646,74.56366769171947
4.647,74.59021143935635
4.648,74.6164067420715
4.649,74.63972189305143
4.65,74.65784979656783
4.651,74.66878487188627
4.652,74.67269098760262
4.653,74.6722464055027
4.654,74.6697112976376
4.655,74.66611307258457
4.656,74.66116767343294
4.657,74.65321238253387
4.658,74.64118036355889
4.659,74.6271773230339
4.66,74.61521099776263
4.661,74.60738690952935
4.662,74.60393839116847
4.663,74.60404497736053
4.664,74.60597535714295
4.665,74.60814637677704
4.666,74.6102294455092
4.667,74.61267532733848
4.668,74.61509791297152
4.669,74.61554529328193
4.67,74.61237559378169
4.671,74.60575089815703
4.672,74.59676931615915
4.673,74.58704097797055
4.674,74.57894476324601
4.675,74.57434461006908
4.676,74.57403295234353
4.677,74.57784718618962
4.678,74.58491060774371
4.679,74.59357753447905
4.68,74.60087716764205
4.681,74.60453061793844
4.682,74.60504036243627
4.683,74.60493023976174
4.684,74.6073506466938
4.685,74.614372834057
4.686,74.625906636828
4.687,74.63960558708872
4.688,74.65268075448816
4.689,74.66202408002638
4.69,74.6657110331463
4.691,74.66581640462746
4.692,74.66676965402876
4.693,74.6733848937994
4.694,74.68923963987342
4.695,74.71510465374
4.696,74.7474344214366
4.697,74.78131411785533
4.698,74.81218283699596
4.699,74.83565787490366
4.7,74.84584046356852
4.701,74.83083309327856
4.702,74.76840520471895
4.703,74.62650808262158
4.704,74.37061277628183
4.705,73.9688689857106
4.706,73.3999482497899
4.707,72.67181795582786
4.708,71.81668282922439
4.709,70.87228189039566
4.71,69.87702805621461
4.711,68.86944914936987
4.712,67.88184746314533
4.713,66.93450356043023
4.714,66.04584362189482
4.715,65.23856622683161
4.716,64.54404909921804
4.717,64.00027195002174
4.718,63.629001350253226
4.719,63.42362417980888
4.72,63.350556296221214
4.721,63.34622055205849
4.722,63.32517612007046
4.723,63.20358228269268
4.724,62.907945017146396
4.725,62.37156057477517
4.726,61.54319673428453
4.727,60.3843764560961
4.728,58.85246957981178
4.729,56.90375196140997
4.73,54.5240993531939
4.731,51.75934586240805
4.732,48.70582646162883
4.733,45.49179162887973
4.734,42.27538078413804
4.735,39.22376722792605
4.736,36.47039591079499
4.737,34.076426424932876
4.738,32.03736135850666
4.739,30.309672221372647
4.74,28.82673345572369
4.741,27.51433665543404
4.742,26.30305519843254
4.743,25.143607592566163
4.744,24.01596892470678
4.745,22.932276199158885
4.746,21.9373844286907
4.747,21.090545525313598
4.748,20.44035783583597
4.749,20.008615728631643
4.75,19.7803750060163
4.751,19.70063756723239
4.752,19.693781252842207
4.753,19.68967969715928
4.754,19.63367291340187
4.755,19.493186297747748
4.756,19.258985545134138
4.757,18.935208524779284
4.758,18.531038084953863
4.759,18.062560698147607
4.76,17.549852046708544
4.761,17.007767250911883
4.762,16.442908174123673
4.763,15.860463406309519
4.764,15.269461518429129
4.765,14.67921968396909
4.766,14.091679864483522
4.767,13.503022897136539
4.768,12.91157203155579
4.769,12.311108186235819
4.77,11.68535296158918
4.771,11.014990514776844
4.772,10.29220667457909
4.773,9.52066094748379
4.774,8.704616292233068
4.775,7.856527888902513
4.776,6.998356616405896
4.777,6.15155427936844
4.778,5.329342470287131
4.779,4.5430546125588585
4.78,3.8102721669042494
4.781,3.148346324725673
4.782,2.5747129370096014
4.783,2.1077332352452043
4.784,1.755459911531367
4.785,1.5048075605880729
4.786,1.3323389943153636
4.787,1.2179717039539613
4.788,1.145241883642332
4.789,1.0998798620802073
4.79,1.0709202302084055
4.791,1.0520086839891154
4.792,1.040345614866741
4.793,1.034186193792571
4.794,1.0310734481894248
4.795,1.027356769031483
4.796,1.020090915109916
4.797,1.009120808335229
4.798,0.9954595384200111
4.799,0.9803677071779148
4.8,0.9667804248928624
4.801,0.9581634818782696
4.802,0.9554618481938373
4.803,0.9559981482579039
4.804,0.956302711488497
4.805,0.9547624282236241
4.806,0.9518693188777773
4.807,0.9497049249394163
4.808,0.9510794025994646
4.809,0.9573410351007662
4.81,0.967675233435364
4.811,0.9805507958475432
4.812,0.9946002329110532
4.813,1.0091590533233576
4.814,1.0244508152813558
4.815,1.0407902198857215
4.816,1.0565391645723112
4.817,1.0697597305726254
4.818,1.0795164550752707
4.819,1.0852266734254543
4.82,1.0875079129664948
4.821,1.0879043608454144
4.822,1.087846812441446
4.823,1.088052517374779
4.824,1.0884916051477576
4.825,1.0886999159102704
4.826,1.0887922318538856
4.827,1.0905537952986784
4.828,1.0966623783957297
4.829,1.1086472806176704
4.83,1.12674895638003
4.831,1.1500635163256676
4.832,1.1753613477187197
4.833,1.1977996538479692
4.834,1.2133279073053704
4.835,1.2215482704827425
4.836,1.225966276061083
4.837,1.2324490845646972
4.838,1.2461619411467608
4.839,1.2703303810316453
4.84,1.3045695457518198
4.841,1.3441481155794632
4.842,1.3822032678020972
4.843,1.4103198417043439
4.844,1.4223832195277082
4.845,1.4174095139315455
4.846,1.3990407851273412
4.847,1.372332268800083
4.848,1.343942628724585
4.849,1.3202392001681087
4.85,1.3040487619003627
4.851,1.295315455972664
4.852,1.2922581682761958
4.853,1.2938475685041397
4.854,1.3002896789842682
4.855,1.3112909112495024
4.856,1.32543289066929
4.857,1.3410223943082535
4.858,1.3554254983695975
4.859,1.365489538475181
4.86,1.3688276389916691
4.861,1.3650133829210191
4.862,1.3556237240453513
4.863,1.3438845413751357
4.864,1.3324960517793667
4.865,1.3218875454744548
4.866,1.311232057847392
4.867,1.2995107103832915
4.868,1.2888966271038822
4.869,1.2824731637206765
4.87,1.2802984735622738
4.871,1.2802260110922574
4.872,1.279437428287299
4.873,1.275287748801145
4.874,1.267404649510313
4.875,1.2580579770928715
4.876,1.2487931292396224
4.877,1.2400302028405221
4.878,1.232156369800468
4.879,1.225882849939826
4.88,1.222057496176088
4.881,1.2208278955343737
4.882,1.222117314262828
4.883,1.2259314835188058
4.884,1.2317591287827088
4.885,1.238405293328377
4.886,1.2452074298073987
4.887,1.2509899446379467
4.888,1.2540209129040822
4.889,1.2549878088772193
4.89,1.2556877157041104
4.891,1.2564631749088067
4.892,1.2569171114632007
4.893,1.2549260023872437
4.894,1.246306230603394
4.895,1.2304129283974647
4.896,1.2117421901030443
4.897,1.1961097187578238
4.898,1.1883020343303574
4.899,1.190610837182344
4.9,1.200779594533738
4.901,1.2141607655927944
4.902,1.2272188416142187
4.903,1.2393606498953793
4.904,1.2517219478906736
4.905,1.2649505786267121
4.906,1.2788419928470685
4.907,1.2929439465361852
4.908,1.3065459810647373
4.909,1.3181981983531725
4.91,1.326607418166949
4.911,1.331842494958334
4.912,1.334990800545448
4.913,1.3370259892499763
4.914,1.3384609343705078
4.915,1.3396170342387346
4.916,1.3406714178707155
4.917,1.3415877120026396
4.918,1.3423169739952965
4.919,1.3429927949597233
4.92,1.3438330005464316
4.921,1.3451269982279206
4.922,1.3475451965947365
4.923,1.35200830968736
4.924,1.3594008859431546
4.925,1.3706912680149428
4.926,1.3862199062349676
4.927,1.4032683901571574
4.928,1.4181195447381676
4.929,1.4292274111171597
4.93,1.4364856059011462
4.931,1.4402985930885568
4.932,1.4415371377249888
4.933,1.441635054256692
4.934,1.4417878036294387
4.935,1.4430246925364558
4.936,1.445449047799775
4.937,1.4478315952008471
4.938,1.4481724143218149
4.939,1.444751094650252
4.94,1.4374025452397088
4.941,1.427750383800018
4.942,1.4169033260571786
4.943,1.4050312460987806
4.944,1.392738221939231
4.945,1.3802847969090468
4.946,1.3680499121877499
4.947,1.357002529937659
4.948,1.3487456129219597
4.949,1.3444331100885767
4.95,1.343411302793933
4.951,1.3445097479970332
4.952,1.3468553720765355
4.953,1.3497754071663806
4.954,1.3525304131218232
4.955,1.3541744357520469
4.956,1.3542113250422652
4.957,1.3523449290617782
4.958,1.3481397541650082
4.959,1.3414581754840198
4.96,1.3323341319992357
4.961,1.3217742037119151
4.962,1.3117752919728987
4.963,1.3043607335477605
4.964,1.3015604971484611
4.965,1.3049068297793602
4.966,1.3146402268325108
4.967,1.3284129376162173
4.968,1.342764899501833
4.969,1.3550596106440782
4.97,1.3636063414249393
4.971,1.3681639199924436
4.972,1.3697786895509554
4.973,1.369869999138898
4.974,1.369344568966222
4.975,1.3678247184024361
4.976,1.3635845676108076
4.977,1.354893154970993
4.978,1.3408771054411106
4.979,1.3232415820992025
4.98,1.3061863717762647
4.981,1.2922319676083296
4.982,1.2805556755697072
4.983,1.2702771740557623
4.984,1.2609258608732417
4.985,1.2502274597122753
4.986,1.2354835254176868
4.987,1.2154407430520908
4.988,1.1900146808330796
4.989,1.1595164783762437
4.99,1.1246794203188593
4.991,1.086835624317415
4.992,1.0483115478554978
4.993,1.0135886240049723
4.994,0.9863929516628968
4.995,0.9673480344945753
4.996,0.955640955195367
4.997,0.9504888697573591
4.998,0.9498037728189104
4.999,0.9508021693219754
5.0,0.9521921652781858
5.001,0.9534048502547862
5.002,0.9538032393097607
5.003,0.9519697856772663
5.004,0.9458879491387326
5.005,0.935083820903696
5.006,0.9209588377130379
5.007,0.9054639745673333
5.008,0.8913191205401424
5.009,0.8813707696658138
5.01,0.8771372695725406
5.011,0.8776663917995668
5.012,0.8796940630480596
5.013,0.8793824803303869
5.014,0.8743778735727892
5.015,0.8656252357540386
5.016,0.8564283700392392
5.017,0.8504043541554838
5.018,0.8488901451563108
5.019,0.84989135792732
5.02,0.8508863957443741
5.021,0.8510441560599603
5.022,0.8510334882731252
5.023,0.851944695065299
5.024,0.8546416893736862
5.025,0.8594138675585082
5.026,0.8657529748617004
5.027,0.8725426905920395
5.028,0.878637053445896
5.029,0.8833199250308763
5.03,0.885945419470325
5.031,0.8858913137889703
5.032,0.883292513124718
5.033,0.8790501544623641
5.034,0.8734943710785896
5.035,0.8661949851637819
5.036,0.8566260894118296
5.037,0.8452995445149947
5.038,0.8341611360400486
5.039,0.8257425263514021
5.04,0.8217357722897664
5.041,0.8216389843487926
5.042,0.823466168572969
5.043,0.8257810783162085
5.044,0.8279887601333371
5.045,0.8295899942427841
5.046,0.8298375202341948
5.047,0.8278036781988501
5.048,0.8225865782951237
5.049,0.8138273168641966
5.05,0.8022600126587074
5.051,0.7891180576907049
5.052,0.7752447342588551
5.053,0.7607032073291157
5.054,0.745198846658349
5.055,0.7289041578604678
5.056,0.712595164088274
5.057,0.6971553699195209
5.058,0.6833736081854207
5.059,0.6724662739743753
5.06,0.6654975422242774
5.061,0.6623119861979112
5.062,0.6617230382444537
5.063,0.6626496355415928
5.064,0.6645356669172232
5.065,0.6668813930907795
5.066,0.6691636848256389
5.067,0.6706419900547445
5.068,0.6709850462161681
5.069,0.6704266820297079
5.07,0.6694869104325378
5.071,0.6690119793125031
5.072,0.6695835309948245
5.073,0.6707114799904084
5.074,0.6705963345662564
5.075,0.6658498361612663
5.076,0.6523908485977721
5.077,0.6304654970256449
5.078,0.6043513264408598
5.079,0.5794625129966453
5.08,0.5623840370362598
5.081,0.5588903201793132
5.082,0.5691606506963741
5.083,0.5890943292444389
5.084,0.6135896659550517
5.085,0.6365032907450285
5.086,0.6532459488040431
5.087,0.6632730190553934
5.088,0.6689938697720266
5.089,0.6725091243071988
5.09,0.6747418386139694
5.091,0.6760711261121685
5.092,0.6765474143191482
5.093,0.675617324294145
5.094,0.672588033287463
5.095,0.6682764868045017
5.096,0.6638729966392373
5.097,0.6594558328159508
5.098,0.6552272221249772
5.099,0.652404963968844
5.1,0.652420614917824
5.101,0.6559390927081207
5.102,0.6628540375603375
5.103,0.6723446618989729
5.104,0.6831220123222115
5.105,0.694637415939002
5.106,0.7068074577403718
5.107,0.7202926237471721
5.108,0.7366053845815923
5.109,0.7575914236325321
5.11,0.7849675920108864
5.111,0.8189934739186818
5.112,0.8579778237114963
5.113,0.8976849368979157
5.114,0.9316455029194526
5.115,0.9533617832325463
5.116,0.9597615330146004
5.117,0.9536340250136781
5.118,0.9412098766687965
5.119,0.9288806820445101
5.12,0.9207880010243749
5.121,0.9178091493418403
5.122,0.9186116086038931
5.123,0.9213132422883261
5.124,0.924080314094074
5.125,0.925895240086633
5.126,0.9268911689694752
5.127,0.9268273060135599
5.128,0.9248252520383361
5.129,0.9197420182745266
5.13,0.910497973300124
5.131,0.8982623072467834
5.132,0.8868303172499318
5.133,0.8787120814630897
5.134,0.8745839896604123
5.135,0.8754193273748598
5.136,0.8808504400287239
5.137,0.8887447654983583
5.138,0.8969669378934854
5.139,0.9040939529307502
5.14,0.909262376889936
5.141,0.9122120199498704
5.142,0.9136937533167246
5.143,0.9140977207352319
5.144,0.913368244136707
5.145,0.9116357684684923
5.146,0.9094619839607428
5.147,0.9073711817776445
5.148,0.9056425676260186
5.149,0.9043670309107973
5.15,0.9037667810761439
5.151,0.9042912805955412
5.152,0.9060628256440056
5.153,0.9084950254810424
5.154,0.9112868936405256
5.155,0.9146337673004578
5.156,0.9178251079620163
5.157,0.919846245191073
5.158,0.9203164855407767
5.159,0.9195430709952245
5.16,0.9180532978952711
5.161,0.9167623352546984
5.162,0.9163943445305831
5.163,0.9167529321839987
5.164,0.9173470612370522
5.165,0.9171938500102534
5.166,0.9154899155334443
5.167,0.9122067895395432
5.168,0.9084464446853844
5.169,0.9058260445308599
5.17,0.9055458880297564
5.171,0.9076636944373161
5.172,0.9106985026900023
5.173,0.9127427277600592
5.174,0.912563202659067
5.175,0.9095034265068546
5.176,0.9037397942146185
5.177,0.8969490957421979
5.178,0.8911043591002852
5.179,0.8871667602169403
5.18,0.885551021112177
5.181,0.8864740624803709
5.182,0.8890158293780278
5.183,0.8916916902172999
5.184,0.8937384669441817
5.185,0.8948603625263509
5.186,0.895046759182223
5.187,0.8948491801021431
5.188,0.894908775248807
5.189,0.8950295740443683
5.19,0.8948140180766295
5.191,0.89378321886557
5.192,0.8917919924161769
5.193,0.8894874455666463
5.194,0.8877385674816551
5.195,0.8869075475817101
5.196,0.8869057939253454
5.197,0.8871756889322759
5.198,0.8873503926936714
5.199,0.8874921054908583
5.2,0.8876565366458034
5.201,0.8880932269448135
5.202,0.889790030117246
5.203,0.8943940864818074
5.204,0.9026218170994624
5.205,0.9132050728362766
5.206,0.9239952503008594
5.207,0.9321089272756712
5.208,0.9353303961008304
5.209,0.9347768831182139
5.21,0.9338169267626587
5.211,0.9349563408510211
5.212,0.9379965524488622
5.213,0.9400843272307353
5.214,0.9382612191290157
5.215,0.9353154514760179
5.216,0.9465540288025052
5.217,1.0022382363267601
5.218,1.139924221790231
5.219,1.398973075239701
5.22,1.813747009038158
5.221,2.394884012447479
5.222,3.119301499880438
5.223,3.95354830047108
5.224,4.870030195861439
5.225,5.83144915777495
5.226,6.795300422314067
5.227,7.730723295486393
5.228,8.61977310621025
5.229,9.437575009174811
5.23,10.14510661100918
5.231,10.706558360567318
5.232,11.099321017104373
5.233,11.32387561863163
5.234,11.409160298235637
5.235,11.408898670763504
5.236,11.390364968386288
5.237,11.416527267635924
5.238,11.533964992907647
5.239,11.776966740501072
5.24,12.17901795779801
5.241,12.779978278166897
5.242,13.63771398409361
5.243,14.829579980156817
5.244,16.43332990655432
5.245,18.498407443302977
5.246,21.018160723174983
5.247,23.910414225681777
5.248,27.013176746529208
5.249,30.125962060095503
5.25,33.071317437163714
5.251,35.72851216709959
5.252,38.04832070598605
5.253,40.046211504473156
5.254,41.77273879808027
5.255,43.28894190664401
5.256,44.655463033996355
5.257,45.91760201461393
5.258,47.097904618688
5.259,48.19766198526655
5.26,49.20050016097855
5.261,50.074500157372285
5.262,50.77447935783512
5.263,51.272074452139655
5.264,51.57138607364974
5.265,51.70350196519899
5.266,51.72541292428761
5.267,51.7051459274062
5.268,51.70287116562869
5.269,51.75778688690267
5.27,51.88783731781869
5.271,52.09285678473023
5.272,52.36135031185997
5.273,52.67883682376474
5.274,53.03407107436226
5.275,53.42467010370813
5.276,53.85302345785499
5.277,54.31935155855928
5.278,54.82088596581603
5.279,55.35212527834074
5.28,55.90376111940387
5.281,56.46372583851116
5.282,57.01879116260303
5.283,57.560530514487546
5.284,58.087349921928904
5.285,58.603326346360845
5.286,59.11631004751477
5.287,59.63143289134445
5.288,60.156576044298866
5.289,60.70297605571377
5.29,61.27510679258878
5.291,61.86220497195002
5.292,62.442409349651406
5.293,62.99798946599337
5.294,63.51023538967715
5.295,63.96066600579189
5.296,64.34338864974636
5.297,64.66552331431268
5.298,64.94040904529322
5.299,65.17844324001987
5.3,65.3877302529608
5.301,65.57473980443969
5.302,65.74197853197103
5.303,65.89162466219568
5.304,66.02495805172693
5.305,66.14030903565863
5.306,66.23673709926004
5.307,66.31523878675638
5.308,66.37654968372101
5.309,66.41998336738177
5.31,66.44602179251292
5.311,66.45861961534445
5.312,66.46233641118131
5.313,66.46119231535135
5.314,66.45848432891651
5.315,66.45632806083141
5.316,66.45548158861446
5.317,66.45580460933874
5.318,66.45646409525457
5.319,66.45655620562104
5.32,66.4555797301698
5.321,66.45397301145667
5.322,66.45338121806553
5.323,66.45545196397596
5.324,66.46091812753257
5.325,66.46906300431128
5.326,66.47751444730869
5.327,66.48333386601432
5.328,66.48546696847248
5.329,66.48485295955416
5.33,66.48291794039568
5.331,66.48151121143242
5.332,66.48198609949237
5.333,66.48409828517084
5.334,66.48710550094285
5.335,66.49118004337258
5.336,66.49628233747114
5.337,66.50137223026752
5.338,66.50550025192393
5.339,66.50795049810037
5.34,66.50826421437542
5.341,66.50745182004236
5.342,66.50722693253921
5.343,66.50818072644212
5.344,66.51047203023441
5.345,66.51360721708288
5.346,66.51620069774405
5.347,66.51783946148873
5.348,66.51857187172864
5.349,66.51849716318945
5.35,66.51872927992393
5.351,66.5205053143327
5.352,66.52352626210218
5.353,66.52634565190156
5.354,66.52779214754051
5.355,66.527544277763
5.356,66.52577487321709
5.357,66.52397015037924
5.358,66.52381384021592
5.359,66.52450532601968
5.36,66.52393931658598
5.361,66.5211408560676
5.362,66.51791781763318
5.363,66.51810652147576
5.364,66.52421591299104
5.365,66.53171856747224
5.366,66.52336695995804
5.367,66.46807763278699
5.368,66.3292093780407
5.369,66.07048703318175
5.37,65.66110095680071
5.371,65.09158940536935
5.372,64.38306702866555
5.373,63.56577738643525
5.374,62.663865581390596
5.375,61.71293027378305
5.376,60.75660457376969
5.377,59.82801447362671
5.378,58.946617256044995
5.379,58.13643865009079
5.38,57.43325832391113
